tconst,primaryTitle,genres,averageRating,startYear,nconst,primaryName,category,primaryProfession
tt0010714,Soft Money,"Comedy,Short",7.0,1919,nm0174789,Lige Conley,actor,"actor,writer,director"
tt0010732,Spring Fever,"Comedy,Short",5.9,1919,nm0174789,Lige Conley,actor,"actor,writer,director"
tt0011123,Don't Weaken!,"Comedy,Short",5.6,1920,nm0174789,Lige Conley,actor,"actor,writer,director"
tt0011935,Astray from the Steerage,"Comedy,Short",5.7,1921,nm0174789,Lige Conley,actor,"actor,writer,director"
tt0019116,Love at First Flight,"Comedy,Short",5.9,1928,nm0174789,Lige Conley,actor,"actor,writer,director"
tt0019941,Good Morning Sheriff,"Comedy,Short",5.9,1930,nm0174789,Lige Conley,actor,"actor,writer,director"
tt0009652,Stella Maris,Drama,6.9,1918,nm0174790,Lou Conley,actress,actress
tt0019372,Sharps and Flats,"Comedy,Music,Short",6.1,1928,nm0174813,Jimmy Conlin,self,"actor,soundtrack,archive_footage"
tt0017421,Spangles,"Drama,Romance",5.9,1926,nm0174866,James Conly,actor,actor
tt0009878,Different from the Others,"Crime,Drama,History",7.0,1919,nm0174925,Leo Connard,actor,"actor,director"
tt0015209,Painted People,"Comedy,Drama",6.7,1924,nm0175028,Richard Connell,writer,"writer,soundtrack"
tt0018205,No Place to Go,"Comedy,Romance",5.0,1927,nm0175028,Richard Connell,writer,"writer,soundtrack"
tt0019805,Dark Streets,"Action,Adventure,Crime",5.4,1929,nm0175028,Richard Connell,writer,"writer,soundtrack"
tt0004030,Goodness Gracious,"Comedy,Short",8.7,1914,nm0175050,Bobby Connelly,actor,actor
tt0005064,A Case of Eugenics,"Comedy,Short",5.6,1915,nm0175050,Bobby Connelly,actor,actor
tt0005554,The Island of Regeneration,Drama,8.0,1915,nm0175050,Bobby Connelly,actor,actor
tt0007417,The Suspect,"Drama,Romance",7.2,1916,nm0175050,Bobby Connelly,actor,actor
tt0008787,"Womanhood, the Glory of the Nation","Drama,War",8.3,1917,nm0175050,Bobby Connelly,actor,actor
tt0011193,The Flapper,"Comedy,Romance",6.4,1920,nm0175050,Bobby Connelly,actor,actor
tt0011317,Humoresque,"Drama,Music,War",6.2,1920,nm0175050,Bobby Connelly,actor,actor
tt0004027,A Good Little Devil,Drama,6.2,1914,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0005193,The Devil,Drama,7.6,1915,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0007927,The Fall of the Romanoffs,"Biography,Drama,History",7.3,1917,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0008031,The Great Secret,"Action,Adventure",5.7,1917,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0010920,The World and Its Woman,Drama,6.1,1919,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0011652,The Saphead,"Comedy,Drama,Romance",6.1,1920,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0011689,Shore Acres,Drama,5.0,1920,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0012027,Camille,"Drama,Romance",6.5,1921,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0012068,The Conquering Power,"Drama,Romance",6.8,1921,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0012376,The Last Card,Drama,6.8,1921,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0013515,The Prisoner of Zenda,"Adventure,Romance",6.7,1922,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0013540,Red Hot Romance,Comedy,4.4,1922,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0013710,Trifling Women,"Drama,Romance",7.5,1922,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0013716,Turn to the Right,"Comedy,Drama",6.8,1922,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0014483,Slave of Desire,Drama,2.2,1923,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0014601,Where the Pavement Ends,Drama,5.3,1923,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0015272,Revelation,"Drama,Romance",5.0,1924,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016104,The Merry Widow,"Drama,Romance",7.2,1925,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016184,The Only Thing,"Drama,Romance",1.8,1925,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016406,Sun-Up,Drama,6.8,1925,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016446,The Tower of Lies,Drama,7.5,1925,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016473,The Unholy Three,"Crime,Drama,Romance",7.1,1925,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016627,Bardelys the Magnificent,"Drama,Romance",7.1,1926,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0016690,Brown of Harvard,"Action,Drama,Romance",6.2,1926,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0017480,Torrent,"Drama,Romance",6.9,1926,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0018107,Love,"Drama,Romance",6.8,1927,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0018397,The Show,"Crime,Drama",6.9,1927,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0018451,The Student Prince in Old Heidelberg,"Drama,Romance",7.6,1927,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0018579,Winners of the Wilderness,"Drama,History,War",4.5,1927,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0018618,Across to Singapore,"Crime,Drama,Romance",6.2,1928,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0018727,Brotherly Love,Comedy,5.5,1928,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0019195,The Mysterious Lady,"Drama,Romance",7.2,1928,nm0175067,Edward Connelly,actor,"actor,archive_footage"
tt0013367,The Man from Beyond,"Mystery,Sci-Fi",5.4,1922,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0015324,Sherlock Jr.,"Action,Comedy,Romance",8.2,1924,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0015324,Sherlock Jr.,"Action,Comedy,Romance",8.2,1924,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0015612,Beggar on Horseback,Comedy,5.9,1925,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0016332,Seven Chances,"Comedy,Romance",7.8,1925,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0016515,When Husbands Flirt,Comedy,4.8,1925,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0016658,The Blind Goddess,"Crime,Drama,Mystery",4.0,1926,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0017029,Kiki,"Comedy,Drama",6.8,1926,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0017379,Shipwrecked,"Adventure,Drama,Romance",7.0,1926,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0017567,The Winning of Barbara Worth,"Drama,Romance,Western",6.9,1926,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0018350,Rubber Tires,Comedy,6.6,1927,nm0175068,Erwin Connelly,actor,"actor,archive_footage"
tt0011317,Humoresque,"Drama,Music,War",6.2,1920,nm0175073,Helen Connelly,actress,actress
tt0013367,The Man from Beyond,"Mystery,Sci-Fi",5.4,1922,nm0175075,Jane Connelly,actress,actress
tt0013367,The Man from Beyond,"Mystery,Sci-Fi",5.4,1922,nm0175075,Jane Connelly,actress,actress
tt0015324,Sherlock Jr.,"Action,Comedy,Romance",8.2,1924,nm0175075,Jane Connelly,actress,actress
tt0014552,To the Ladies,Comedy,3.9,1923,nm0175091,Marc Connelly,writer,"writer,actor,miscellaneous"
tt0015131,Merton of the Movies,Comedy,4.5,1924,nm0175091,Marc Connelly,writer,"writer,actor,miscellaneous"
tt0015612,Beggar on Horseback,Comedy,5.9,1925,nm0175091,Marc Connelly,writer,"writer,actor,miscellaneous"
tt0016832,Exit Smiling,"Comedy,Romance",7.1,1926,nm0175091,Marc Connelly,writer,"writer,actor,miscellaneous"
tt0018674,The Barker,Drama,6.9,1928,nm0175096,One-Eye Connelly,actor,actor
tt0014999,Hoodman Blind,Drama,4.2,1923,nm0175105,Regina Connelly,actress,actress
tt0019258,The Patsy,"Comedy,Drama,Romance",7.5,1928,nm0175194,Barry Conners,writer,"writer,miscellaneous"
tt0002098,Children Who Labor,"Drama,Short",5.9,1912,nm0175231,Robert Conness,actor,actor
tt0005084,Children of Eve,Drama,6.1,1915,nm0175231,Robert Conness,actor,actor
tt0001857,Richard III,"Biography,Drama,History",5.6,1911,nm0175236,R.L. Conrick,actor,actor
tt0005408,Graft,Drama,5.6,1915,nm0175286,Jack Connolly,actor,"actor,director"
tt0009726,True Blue,Western,5.8,1918,nm0175286,Jack Connolly,actor,"actor,director"
tt0012862,Woman's Place,"Comedy,Romance",3.9,1921,nm0175286,Jack Connolly,actor,"actor,director"
tt0013434,Night Life in Hollywood,Comedy,4.3,1922,nm0175286,Jack Connolly,actor,"actor,director"
tt0011401,The Life of the Party,"Comedy,Drama",6.1,1920,nm0175384,Allen Connor,actor,"actor,archive_footage"
tt0019701,Black and Tan,"Drama,Music,Short",6.5,1929,nm0175402,Edgar Connor,actor,actor
tt0010827,The Unwritten Code,Drama,6.8,1918,nm0175410,Frank O'Connor,actor,"actor,director,writer"
tt0015332,The Silent Accuser,"Action,Crime,Drama",5.0,1924,nm0175410,Frank O'Connor,writer,"actor,director,writer"
tt0015840,Free to Love,Drama,6.1,1925,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0016011,The Lawful Cheater,Drama,6.8,1925,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0016011,The Lawful Cheater,Drama,6.8,1925,nm0175410,Frank O'Connor,writer,"actor,director,writer"
tt0016660,The Block Signal,"Action,Western",6.2,1926,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0016660,The Block Signal,"Action,Western",6.2,1926,nm0175410,Frank O'Connor,writer,"actor,director,writer"
tt0016787,Devil's Island,"Drama,Romance",7.1,1926,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0017421,Spangles,"Drama,Romance",5.9,1926,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0017764,Colleen,Comedy,6.2,1927,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0020051,Just Off Broadway,Drama,6.6,1929,nm0175410,Frank O'Connor,director,"actor,director,writer"
tt0009494,The Phantom Riders,Western,4.3,1918,nm0175413,Buck Connors,actor,"actor,director"
tt0010941,"The $1,000,000 Reward",\N,5.4,1920,nm0175413,Buck Connors,actor,"actor,director"
tt0011906,Action,Western,4.9,1921,nm0175413,Buck Connors,actor,"actor,director"
tt0014489,The Social Buccaneer,"Adventure,Crime,Romance",6.4,1923,nm0175413,Buck Connors,actor,"actor,director"
tt0014692,The Back Trail,Western,6.2,1924,nm0175413,Buck Connors,actor,"actor,director"
tt0014715,Biff Bang Buddy,Western,7.6,1924,nm0175413,Buck Connors,actor,"actor,director"
tt0014893,Fighting Fury,Western,6.5,1924,nm0175413,Buck Connors,actor,"actor,director"
tt0018036,Jaws of Steel,"Action,Adventure,Drama",6.0,1927,nm0175413,Buck Connors,actor,"actor,director"
tt0018233,Open Range,Western,7.2,1927,nm0175413,Buck Connors,actor,"actor,director"
tt0018393,Straight Shootin',Western,4.1,1927,nm0175413,Buck Connors,actor,"actor,director"
tt0018880,The Fearless Rider,"Action,Adventure,Romance",5.2,1928,nm0175413,Buck Connors,actor,"actor,director"
tt0019976,Hell's Heroes,Western,7.2,1929,nm0175413,Buck Connors,actor,"actor,director"
tt0012699,The Sky Pilot,"Drama,Western",6.0,1921,nm0175451,Ralph Connor,writer,writer
tt0016324,The Scrappin' Kid,"Action,Adventure,Romance",4.4,1926,nm0175471,Velma Connor,actress,actress
tt0017267,The Pinnacle Rider,"Short,Western",5.1,1926,nm0175471,Velma Connor,actress,actress
tt0009832,The Woman and the Law,Drama,4.7,1918,nm0175500,Jack Connors,actor,actor
tt0016107,The Midnight Girl,Drama,5.8,1925,nm0175579,Jean Conover,writer,"writer,director,editor"
tt0017124,Married?,"Comedy,Romance",5.8,1926,nm0175579,Jean Conover,writer,"writer,director,editor"
tt0013312,The Light in the Dark,"Crime,Drama,Romance",6.1,1922,nm0175583,Theresa Maxwell Conover,actress,actress
tt0015518,Yolanda,Romance,8.4,1924,nm0175583,Theresa Maxwell Conover,actress,actress
tt0018122,The Lunatic at Large,Comedy,5.1,1927,nm0175583,Theresa Maxwell Conover,actress,actress
tt0017207,The Night Patrol,"Crime,Drama",6.6,1926,nm0175604,Arthur Conrad,actor,actor
tt0010844,Victory,"Drama,Romance",6.4,1919,nm0175676,Joseph Conrad,writer,"writer,archive_footage"
tt0016037,Lord Jim,Drama,5.3,1925,nm0175676,Joseph Conrad,writer,"writer,archive_footage"
tt0018332,The Road to Romance,"Action,Drama",7.2,1927,nm0175676,Joseph Conrad,writer,"writer,archive_footage"
tt0005607,The Last of the Mafia,Drama,7.0,1915,nm0175743,William Conrad,actor,actor
tt0008950,Carmen,Drama,6.0,1918,nm0175761,Paul Conradi,actor,actor
tt0012249,Hamlet,Drama,7.0,1921,nm0175761,Paul Conradi,actor,actor
tt0009415,The Ballet Girl,"Comedy,Drama,Short",6.2,1918,nm0175772,Joe Konradi,actor,actor
tt0007826,The Courage of Silence,Drama,6.0,1917,nm0175806,Dorothy Conroy,actress,actress
tt0007901,The Eternal Temptress,Drama,6.3,1917,nm0175901,Mildred Conselman,actress,actress
tt0016029,The Little Colonel,"Comedy,Family,Musical",7.0,1935,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0016669,La Bohème,"Drama,Romance",7.2,1926,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0016822,Ella Cinders,"Comedy,Romance",7.0,1926,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0017551,Whispering Wires,"Drama,Mystery",7.0,1926,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0017921,The Gay Retreat,"Comedy,War",3.4,1927,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0018247,Paid to Love,"Comedy,Romance",6.3,1927,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0018851,Dressed to Kill,"Comedy,Crime",6.5,1928,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0019554,The Way of the Strong,Drama,6.1,1928,nm0175902,William M. Conselman,writer,"writer,miscellaneous,producer"
tt0016535,Wild Justice,Adventure,1.0,1925,nm0175908,John W. Considine Jr.,producer,"producer,miscellaneous,writer"
tt0019451,Tempest,"Drama,Romance",6.7,1928,nm0175908,John W. Considine Jr.,producer,"producer,miscellaneous,writer"
tt0008406,Panthea,Drama,6.0,1917,nm0175915,Mildred Considine,writer,"writer,actress"
tt0009866,All Wrong,Comedy,6.0,1919,nm0175915,Mildred Considine,writer,"writer,actress"
tt0011232,The Girl of My Heart,"Adventure,Western",5.1,1920,nm0175915,Mildred Considine,writer,"writer,actress"
tt0012975,The Bride's Play,"Drama,Romance",6.1,1922,nm0175915,Mildred Considine,writer,"writer,actress"
tt0013535,Real Adventure,Drama,5.9,1922,nm0175915,Mildred Considine,writer,"writer,actress"
tt0016145,Naples au baiser de feu,\N,7.2,1925,nm0176117,Lilian Constantini,actress,"actress,archive_footage"
tt0018410,Six et demi onze,Drama,6.9,1927,nm0176120,Nino Constantini,actor,"actor,producer,writer"
tt0014528,The Temple of Venus,"Fantasy,Romance",6.8,1923,nm0176166,Señorita Consuella,actress,actress
tt0015772,The Eagle,"Action,Adventure,Comedy",6.6,1925,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0017227,Old Loves and New,"Adventure,Drama,Romance",4.8,1926,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0017405,Slipping Wives,"Comedy,Short",6.0,1927,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0017530,Watch Your Wife,"Comedy,Drama",6.0,1926,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0017731,Camille,"Drama,Romance",5.1,1926,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0017752,The Chinese Parrot,Mystery,6.0,1927,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0017806,The Devil Dancer,"Drama,Romance",4.9,1927,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0018166,Mockery,"Drama,Romance",6.8,1927,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0018855,Dry Martini,"Comedy,Romance",4.4,1928,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0019080,The Legion of the Condemned,"Action,Drama,Romance",5.9,1928,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0019125,The Magnificent Flirt,Comedy,5.8,1928,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0019379,Show People,"Comedy,Romance",7.6,1928,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0020042,Jazz Heaven,"Comedy,Drama,Music",5.5,1929,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0020074,Lady of the Pavements,"Drama,Romance",6.7,1929,nm0176302,Albert Conti,actor,"actor,miscellaneous"
tt0019429,Street Angel,Drama,7.3,1928,nm0176328,Alberto Rabagliati,actor,"actor,soundtrack,archive_footage"
tt0008447,Pratas Conquistador,Comedy,4.4,1917,nm0176470,Aníbal Contreiras,actor,"director,producer,actor"
tt0013244,Hombre sin patria,"Adventure,Drama",6.0,1922,nm0176472,Miguel Contreras Torres,actor,"director,producer,writer"
tt0013244,Hombre sin patria,"Adventure,Drama",6.0,1922,nm0176472,Miguel Contreras Torres,director,"director,producer,writer"
tt0013244,Hombre sin patria,"Adventure,Drama",6.0,1922,nm0176472,Miguel Contreras Torres,writer,"director,producer,writer"
tt0013380,The Masquerader,Drama,5.3,1922,nm0176596,Thelma Morgan,actress,actress
tt0015349,A Society Scandal,Drama,7.5,1924,nm0176596,Thelma Morgan,actress,actress
tt0009279,Laughing Bill Hyde,"Adventure,Comedy",5.7,1918,nm0176621,Robert Conville,actor,actor
tt0008638,The Submarine Eye,Adventure,3.3,1917,nm0176677,Edith Conway,actress,actress
tt0008817,The Adventure Shop,"Adventure,Comedy,Crime",2.5,1919,nm0176694,Harry Conway,writer,writer
tt0000893,Her Indian Hero,"Short,Western",6.3,1912,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0000893,Her Indian Hero,"Short,Western",6.3,1912,nm0176699,Jack Conway,director,"director,actor,producer"
tt0003731,Burning Daylight: The Adventures of 'Burning Daylight' in Alaska,"Adventure,Drama",5.1,1914,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0003751,Captain Macklin,"Drama,Short,War",5.6,1915,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0003982,For Those Unborn,"Drama,Romance,Short",5.0,1914,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0004757,The Valley of the Moon,Drama,7.0,1914,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0006995,Macbeth,"Drama,History",6.5,1916,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0009843,You Can't Believe Everything,Drama,6.7,1918,nm0176699,Jack Conway,director,"director,actor,producer"
tt0011626,Riders of the Dawn,"Crime,Drama,Western",5.7,1920,nm0176699,Jack Conway,director,"director,actor,producer"
tt0012096,A Daughter of the Law,"Crime,Drama",5.8,1921,nm0176699,Jack Conway,director,"director,actor,producer"
tt0012350,The Killer,Western,7.1,1921,nm0176699,Jack Conway,actor,"director,actor,producer"
tt0012350,The Killer,Western,7.1,1921,nm0176699,Jack Conway,director,"director,actor,producer"
tt0014229,Lucretia Lombard,Drama,6.0,1923,nm0176699,Jack Conway,director,"director,actor,producer"
tt0014388,Quicksands,"Crime,Drama",5.4,1923,nm0176699,Jack Conway,director,"director,actor,producer"
tt0014439,Sawdust,Drama,7.8,1923,nm0176699,Jack Conway,director,"director,actor,producer"
tt0014563,Trimmed in Scarlet,"Adventure,Crime,Drama",7.2,1923,nm0176699,Jack Conway,director,"director,actor,producer"
tt0016184,The Only Thing,"Drama,Romance",1.8,1925,nm0176699,Jack Conway,director,"director,actor,producer"
tt0016300,The Roughneck,"Action,Adventure,Romance",6.4,1924,nm0176699,Jack Conway,director,"director,actor,producer"
tt0016690,Brown of Harvard,"Action,Drama,Romance",6.2,1926,nm0176699,Jack Conway,director,"director,actor,producer"
tt0018513,Twelve Miles Out,Drama,5.8,1927,nm0176699,Jack Conway,director,"director,actor,producer"
tt0018525,The Understanding Heart,"Adventure,Crime,Drama",2.8,1927,nm0176699,Jack Conway,director,"director,actor,producer"
tt0018638,Alias Jimmy Valentine,Drama,6.7,1928,nm0176699,Jack Conway,director,"director,actor,producer"
tt0018722,Bringing Up Father,Comedy,5.7,1928,nm0176699,Jack Conway,director,"director,actor,producer"
tt0019400,The Smart Set,"Comedy,Romance,Sport",6.3,1928,nm0176699,Jack Conway,director,"director,actor,producer"
tt0019400,The Smart Set,"Comedy,Romance,Sport",6.3,1928,nm0176699,Jack Conway,producer,"director,actor,producer"
tt0019571,While the City Sleeps,"Action,Crime,Drama",6.5,1928,nm0176699,Jack Conway,director,"director,actor,producer"
tt0013283,The Jungle Goddess,Adventure,6.8,1922,nm0176700,James Conway,director,"director,actor"
tt0017703,Broadway Nights,"Drama,Romance",5.3,1927,nm0176713,John W. Conway,writer,writer
